user_id,days_active,avg_session_duration,num_logins,features_used,region,device_type,email_open_rate,ad_clicks,is_premium_user
7107,10,18.027599668024973,37,2,Germany,Mobile,0.6461088844716596,5,0
7108,3,6.860089936370251,29,8,South Africa,Mobile,0.37267136842322524,4,0
7109,9,2.6296847895451307,15,6,Russia,Desktop,0.22647032402128464,1,0
7110,28,6.699202398115926,27,11,India,Mobile,0.5158949509981398,6,1
7111,12,7.016732221172756,49,12,India,Desktop,0.8171041003287702,3,0
7112,23,18.368485881049423,8,8,South Africa,Desktop,0.5756649703841941,6,0
7113,14,13.686369191083472,29,8,Germany,Desktop,0.9701396431949953,0,1
7114,1,3.470671272840118,19,14,South Africa,Mobile,0.015437488062397309,5,0
7115,18,4.4368147281998205,31,1,Germany,Mobile,0.9983467813886229,1,1
7116,17,4.802170259755558,9,7,India,Desktop,0.6914090463586892,2,0
7117,27,13.347591467040617,10,2,Russia,Desktop,0.8326740171909984,2,0
7118,9,15.237452459126056,37,11,Brazil,Desktop,0.3349523677674553,9,0
7119,9,17.47359039017713,10,8,Russia,Mobile,0.5083413280865555,0,0
7120,23,18.931457914512375,33,12,India,Mobile,0.7969892478843315,4,0
7121,10,5.630682032955952,25,2,India,Mobile,0.7606494723669865,7,0
7122,19,7.575904725032883,4,4,Russia,Desktop,0.3340344288792759,7,0
7123,29,6.325811853406952,5,2,Russia,Mobile,0.32441023502380295,9,0
7124,15,8.457708214390479,23,13,India,Mobile,0.6628112029121311,6,0
7125,5,18.46397193362749,39,7,Russia,Mobile,0.9336591814719946,6,1
7126,15,12.352026204908508,5,5,Brazil,Mobile,0.43878599067413004,7,0
7127,20,15.287454151840983,8,13,Brazil,Desktop,0.352941799309216,7,0
7128,23,10.822146250282076,17,11,South Africa,Mobile,0.8946870362361818,4,0
7129,25,2.5194424400502413,1,13,Brazil,Mobile,0.6830560614565807,6,0
7130,28,3.1555187479606577,12,11,India,Desktop,0.3882759797060824,1,0
7131,2,11.682614562821943,35,9,India,Desktop,0.05727623084779454,3,0
7132,13,14.93820262676046,14,5,South Africa,Mobile,0.7214892720477849,5,0
7133,24,5.875949495517167,48,11,Germany,Mobile,0.35288649069038003,9,1
7134,16,14.994372331861474,18,8,South Africa,Desktop,0.07056619777235973,2,0
7135,15,16.59198392270322,10,2,Germany,Desktop,0.6122890872463768,1,0
7136,25,9.414154610518002,15,3,Germany,Mobile,0.3230068704938438,0,0
7137,10,15.43554619119389,42,6,Russia,Mobile,0.3384565083105294,3,0
7138,14,9.272539105912278,33,11,Brazil,Mobile,0.4791701307478927,1,0
7139,10,14.21031133019036,19,7,Germany,Desktop,0.7174747673284549,2,0
7140,25,15.751946887751775,34,14,Russia,Desktop,0.27633047763629415,9,0
7141,14,19.854679129545993,45,10,South Africa,Mobile,0.08094591577890098,5,0
7142,26,8.21713991714473,25,8,South Africa,Mobile,0.4244257214395062,9,0
7143,23,9.398734050343005,16,3,Germany,Desktop,0.05492542311639437,2,0
7144,9,4.981161069383084,8,7,Russia,Desktop,0.6972685098922164,2,0
7145,25,5.6733150512325246,35,8,India,Desktop,0.9592434679225742,3,1
7146,14,14.481110046770798,21,10,Brazil,Desktop,0.6587588076481317,2,1
7147,3,18.50682062278057,19,6,Germany,Mobile,0.2753904497508536,5,0
7148,20,9.10288912990233,46,4,India,Mobile,0.18170238753760348,8,0
7149,16,5.237200043039742,11,13,Brazil,Desktop,0.23278357130008986,7,0
7150,2,7.1317909888938935,44,6,India,Desktop,0.22161000316812152,1,0
7151,10,10.190930686546494,11,9,Russia,Desktop,0.3138305060445157,2,0
7152,3,7.2317059285766305,11,3,Germany,Desktop,0.0973466781281449,7,0
7153,11,6.204423496193593,22,2,India,Mobile,0.8957190576464352,2,0
7154,11,15.247720797627432,21,5,India,Desktop,0.8851204953295078,4,1
7155,21,2.1412085823312177,27,7,India,Mobile,0.615236253568195,8,1
7156,21,11.706149492056696,18,3,Germany,Mobile,0.06192036687302516,1,0
7157,22,16.28780252653557,42,5,Russia,Mobile,0.8040007407217661,8,0
7158,13,6.792109153714428,48,4,Russia,Mobile,0.06178858373824536,9,0
7159,7,12.859247191016312,40,11,India,Mobile,0.10642122376313179,4,1
7160,23,14.04020190113512,38,7,Russia,Desktop,0.3252963926442701,8,0
7161,17,13.79044453529162,30,2,Brazil,Mobile,0.4314703176655602,3,0
7162,2,10.025293415576918,45,12,Russia,Desktop,0.35388895671531917,7,0
7163,12,8.238403781764026,47,11,India,Desktop,0.16522978097836394,7,0
7164,25,17.046633314500642,45,13,Brazil,Mobile,0.11212971768177415,2,1
7165,10,15.652027225997557,33,7,Germany,Desktop,0.8594152267044165,4,0
7166,18,7.782593121450425,21,12,South Africa,Desktop,0.36318122595192803,9,0
7167,22,3.8543454999597095,2,2,Russia,Desktop,0.21859937811150854,0,0
7168,27,3.2925358180184454,13,3,Brazil,Mobile,0.48699135662337545,5,0
7169,11,3.696967602180849,2,5,South Africa,Mobile,0.036823400537951745,8,0
7170,16,12.49164850145677,43,7,Germany,Mobile,0.6002811823322504,0,0
7171,17,2.9299191649218144,45,13,South Africa,Desktop,0.2484895868495981,1,0
7172,19,8.06468374935269,31,6,Germany,Desktop,0.5981964141313244,6,0
7173,18,15.557594634456128,10,12,India,Desktop,0.614125164445869,5,0
7174,3,7.298266997276806,23,7,India,Desktop,0.8092241913586461,9,0
7175,21,15.739545389242338,22,11,Germany,Mobile,0.22990475560947388,2,1
7176,27,15.418406687726995,47,6,South Africa,Mobile,0.4634646386192802,1,0
7177,26,6.4248883873978935,29,13,Russia,Mobile,0.9618873381917876,6,0
7178,16,15.118799241669418,33,12,South Africa,Desktop,0.7271248440846201,9,0
7179,6,15.459979488897813,31,1,South Africa,Desktop,0.9753438080175584,9,1
7180,25,9.154170662006484,14,5,Russia,Desktop,0.9273657130771039,4,0
7181,12,5.787568707347328,10,12,South Africa,Desktop,0.610748596806432,5,0
7182,11,11.382874524053644,18,1,South Africa,Mobile,0.2639303558821434,8,1
7183,15,18.585156584003535,11,7,Brazil,Desktop,0.7569241566624166,6,0
7184,15,13.513101183777115,39,4,Germany,Mobile,0.6981192458122928,3,0
7185,16,5.112604957290701,47,5,India,Mobile,0.5888901203573977,8,0
7186,10,14.289624645203357,3,1,Germany,Desktop,0.697829228491301,2,1
7187,12,9.689654491073021,2,8,South Africa,Mobile,0.613586414545251,3,0
7188,28,12.647518352396714,8,4,Russia,Mobile,0.5193790230728464,9,1
7189,13,15.213152630415943,31,3,Russia,Desktop,0.4159554816833432,2,0
7190,4,11.269052327260006,8,1,India,Mobile,0.04470837457744048,9,0
7191,7,16.651711542319553,43,4,India,Desktop,0.8656879191031811,2,0
7192,22,14.9988004276993,48,3,India,Desktop,0.8655405825997458,0,1
7193,2,13.071320120333192,2,8,Russia,Mobile,0.5940473199689221,4,0
7194,26,4.714270684982327,22,9,South Africa,Desktop,0.2678843051581541,3,1
7195,27,17.04708399640823,5,12,India,Mobile,0.02813104403889244,8,0
7196,27,18.84630053575669,7,5,India,Mobile,0.001428804166974218,3,0
7197,27,4.465372228567307,20,9,Russia,Mobile,0.07290738972253885,2,0
7198,15,10.78834032980175,28,1,South Africa,Mobile,0.359886326351165,5,1
7199,8,6.659997355469081,13,7,India,Mobile,0.18839594599707776,9,1
7200,7,15.581419533660164,2,11,South Africa,Mobile,0.26505808563752353,4,1
7201,15,14.989333448084599,32,14,Brazil,Desktop,0.699660377304932,3,0
7202,23,4.535932170267177,26,7,India,Mobile,0.9591497743591576,0,1
7203,14,17.78649088270947,3,6,India,Mobile,0.2067758430200325,2,0
7204,8,5.257515151604041,41,4,Russia,Desktop,0.4656439341364895,3,0
7205,28,16.350662461665934,42,13,Brazil,Desktop,0.9914794014994103,9,0
7206,12,10.225646473304089,13,11,Brazil,Mobile,0.9316743982341787,7,1
7207,13,7.908901284046722,21,9,Brazil,Desktop,0.3523163030292312,8,0
7208,11,4.848306728135843,45,14,Germany,Mobile,0.3196890467980832,7,0
7209,17,5.0170566106393295,37,3,Russia,Desktop,0.242170640337248,8,0
7210,29,13.914029984616205,23,11,Russia,Desktop,0.15540284982908892,9,0
7211,17,11.907746983048169,7,11,India,Desktop,0.4600520791287783,0,0
7212,24,4.197537589722189,17,1,Russia,Mobile,0.34112051340674754,0,0
7213,4,4.028561487889854,28,2,India,Desktop,0.7448375938703949,2,0
7214,21,3.3015903459102462,47,3,India,Desktop,0.2368665038305111,3,0
7215,8,15.387812252723794,30,2,Germany,Mobile,0.7363322390200491,1,0
7216,5,14.813877534127206,5,6,Russia,Mobile,0.2881465859819744,9,0
7217,26,3.051757835382353,24,13,Russia,Desktop,0.5927287846475592,6,0
7218,16,12.084861360745514,7,14,Germany,Desktop,0.6384300963947311,8,0
7219,4,3.524170794368418,34,7,Germany,Desktop,0.6717814255003328,5,0
7220,28,18.26742387096095,42,5,Russia,Mobile,0.17533898603726172,3,0
7221,22,18.328113545242385,33,5,Russia,Mobile,0.2827113697216943,5,0
7222,29,14.568193816636342,27,7,India,Desktop,0.2461156854052332,0,0
7223,15,18.6714005859101,14,6,South Africa,Mobile,0.5761604110154803,5,0
7224,12,16.60615454744643,19,12,India,Desktop,0.07574640227136686,3,0
7225,5,16.91369436668689,48,8,Brazil,Desktop,0.5182564499608501,2,0
7226,23,12.254741310258797,38,9,Brazil,Mobile,0.0874670556430418,5,0
7227,16,7.509065567891166,12,2,South Africa,Mobile,0.3370559899331138,8,0
7228,14,5.9203840720955885,3,12,Germany,Mobile,0.6867060929511154,7,0
7229,10,7.889600396700725,7,2,Brazil,Mobile,0.41256405501176874,7,0
7230,7,13.312917741603117,35,1,Germany,Desktop,0.2803418393822278,8,0
7231,13,5.1078176449831805,25,7,Germany,Desktop,0.6158571758990344,5,0
7232,20,6.655524259471789,49,11,India,Mobile,0.7402691124821116,7,0
7233,28,10.42509553031836,15,14,Germany,Desktop,0.25458493477259625,6,0
7234,29,6.19490177344308,19,4,South Africa,Mobile,0.2993999010958772,0,0
7235,5,12.59558605488911,19,9,India,Mobile,0.6402939169510861,5,0
7236,29,18.617168512213937,23,6,South Africa,Desktop,0.9652232601805852,3,1
7237,3,15.465608582656277,11,12,Germany,Mobile,0.21387153666977565,2,0
7238,15,13.995679054680433,21,7,Brazil,Desktop,0.6542476357112096,2,0
7239,4,12.488986567708018,34,13,Germany,Mobile,0.9065898410683881,9,0
7240,15,10.783062366627167,39,7,South Africa,Desktop,0.4619667650443613,7,1
7241,14,5.358149473423875,7,8,Russia,Mobile,0.3168442264953246,0,0
7242,20,18.10478819768358,42,4,Russia,Desktop,0.6668710652065414,6,0
7243,19,6.473648036231054,44,3,Brazil,Mobile,0.03143180648078625,9,0
7244,13,3.6435597964068935,27,3,South Africa,Mobile,0.36016055053337404,3,0
7245,10,15.500273226116514,23,10,Brazil,Mobile,0.25797402681711357,0,0
7246,21,5.161079617960995,38,8,India,Desktop,0.22462170277842797,1,1
7247,5,8.69412799174117,20,12,Germany,Mobile,0.17975926352696325,6,0
7248,27,2.5091287092376353,27,13,India,Mobile,0.7370633015859539,9,0
7249,23,4.467222965728065,8,3,Russia,Mobile,0.9550997953259643,0,0
7250,20,5.117665353678417,37,8,Germany,Mobile,0.38477064532194283,5,0
7251,29,2.979382299503203,3,2,India,Mobile,0.04910330690804099,3,0
7252,20,13.819825219211213,2,5,Russia,Desktop,0.7189118136725778,2,0
7253,25,17.06614032445611,22,5,India,Desktop,0.5382043344635895,6,1
7254,6,8.719677314586937,6,7,Germany,Desktop,0.723644613845808,8,0
7255,4,17.742376580927612,39,5,India,Mobile,0.6479041641989064,4,0
7256,2,5.840238342082277,40,9,Germany,Desktop,0.9054359809634767,5,0
7257,22,7.857027624102311,36,3,India,Mobile,0.14044019272691743,6,0
7258,16,4.713265874561031,44,9,Brazil,Desktop,0.16916184525974154,9,0
7259,18,13.170065517541975,24,1,India,Desktop,0.34156922402313705,5,1
7260,5,9.557652635665523,12,3,India,Desktop,0.49138881599745277,5,1
7261,22,13.039100243154175,17,4,Brazil,Mobile,0.9257137810077208,2,0
7262,4,15.710148297095305,22,6,Russia,Mobile,0.9069642293499606,2,0
7263,13,11.822654288593073,19,10,Germany,Mobile,0.8718721192693771,4,0
7264,19,13.297346388232182,9,8,South Africa,Desktop,0.2225269339435919,6,0
7265,23,18.834505659097992,12,7,Russia,Mobile,0.7296763772136856,5,0
7266,2,7.383157572959176,32,8,Germany,Mobile,0.3834917440904594,1,0
7267,13,8.464950895411157,31,6,India,Desktop,0.9311829275410803,2,0
7268,11,14.918660510768063,17,6,Russia,Desktop,0.2145358363785571,4,0
7269,22,13.00349930699696,23,14,India,Mobile,0.1412579532039594,6,1
7270,29,5.213592281714867,10,6,Russia,Desktop,0.8423851746335128,5,0
7271,4,8.770651580188822,30,3,Russia,Mobile,0.7169075951190083,9,0
7272,22,10.42108423624487,19,14,South Africa,Desktop,0.8214216782238299,2,0
7273,20,9.549017083431009,26,10,Brazil,Mobile,0.15794338767812766,6,0
7274,20,5.208946549796734,26,4,Russia,Mobile,0.884792687749463,4,0
7275,15,18.639741652116722,11,11,India,Desktop,0.6776203566471365,9,1
7276,4,15.721737710491565,20,6,South Africa,Desktop,0.6515608028985767,3,0
7277,9,10.664404977941341,45,13,Russia,Mobile,0.5825838630980549,5,1
7278,7,14.241098509523058,4,7,Brazil,Desktop,0.7648764855911764,1,0
7279,19,18.15108809843939,47,3,India,Mobile,0.4156083138806236,6,1
7280,19,4.451134562508281,12,4,South Africa,Desktop,0.13282124593316724,1,0
7281,6,6.506714912725599,25,6,Germany,Mobile,0.5392648664941966,6,0
7282,6,11.76862245061961,10,1,Brazil,Desktop,0.7481019577735623,7,0
7283,20,16.382186684342457,22,11,Germany,Mobile,0.15364745288766013,1,0
7284,15,2.652588117947493,7,7,Germany,Desktop,0.2240206676112021,7,0
7285,15,19.71232670353449,24,13,South Africa,Mobile,0.6965456220661786,6,0
7286,25,10.18831885188315,2,11,South Africa,Mobile,0.26965093409728214,2,0
7287,20,8.466160531191015,32,1,South Africa,Desktop,0.16994086058660096,6,0
7288,9,7.269039881115893,21,11,Germany,Desktop,0.8893920773052985,0,0
7289,4,5.138420737715689,7,13,India,Mobile,0.1608953560541556,1,0
7290,18,16.248330360740503,8,12,South Africa,Mobile,0.34414857904734264,4,0
7291,18,19.19745496542974,38,13,Brazil,Desktop,0.42843029239854435,8,0
7292,5,9.445605587217168,21,12,South Africa,Desktop,0.4761399855903964,0,0
7293,20,19.14357250556221,8,13,South Africa,Mobile,0.36130992582048616,4,1
7294,23,16.828357077830617,25,10,South Africa,Mobile,0.9125384993991307,5,0
7295,11,10.65892029457373,28,11,Germany,Mobile,0.6586252211762547,2,0
7296,5,14.13247122427039,28,11,India,Desktop,0.3594946492227026,4,0
7297,22,9.829715225068334,31,9,South Africa,Desktop,0.35771971953761994,1,0
7298,26,12.057021347825943,36,10,Germany,Mobile,0.5029524991847476,7,0
7299,4,3.0448340663330686,25,9,Brazil,Desktop,0.03366320416963331,2,1
7300,29,14.532742555409596,41,11,India,Mobile,0.9266428388329596,4,0
7301,12,2.9508436007144607,37,9,Germany,Mobile,0.22330937771404225,0,0
7302,2,16.70752904455369,38,4,Russia,Desktop,0.6975925656888866,4,0
7303,13,16.849044730290032,12,2,Brazil,Desktop,0.7777227470057301,0,0
7304,10,6.267391176011863,37,7,Brazil,Desktop,0.8273830151873094,8,1
7305,9,7.8259300586444045,37,13,Russia,Mobile,0.1656423098675096,1,0
7306,10,10.663586814049278,31,4,Germany,Desktop,0.5366930697557386,5,0
7307,7,12.739932324784666,18,14,Germany,Desktop,0.08367436213987012,8,0
7308,4,7.172365911355941,26,5,Brazil,Desktop,0.8047923453135554,2,0
7309,19,12.664755283374651,6,1,Germany,Mobile,0.48645153395839047,5,0
7310,10,7.360167318127379,9,11,Russia,Mobile,0.15848905892347775,0,0
7311,3,2.998832979279092,11,12,Germany,Mobile,0.7186789456080637,6,0
7312,25,2.0454958969743613,31,10,Brazil,Desktop,0.33116984875197786,1,0
7313,21,3.8207190425317146,46,13,Germany,Mobile,0.11450660376010757,4,0
7314,29,16.26051260295233,2,6,India,Mobile,0.4610738249936476,4,0
7315,19,19.305763622900066,29,12,Russia,Mobile,0.23524659870971476,0,1
7316,21,9.685391587061947,46,7,Russia,Desktop,0.9502218357374423,6,0
7317,2,11.22831116209897,42,3,South Africa,Mobile,0.3613616578067773,3,0
7318,27,4.6432670433216705,5,10,Germany,Mobile,0.5724529051465,3,0
7319,20,11.918564348242827,23,2,Russia,Mobile,0.9483609984570618,6,0
7320,10,4.603788236125583,36,13,Germany,Desktop,0.3937211865679606,9,0
7321,2,13.001857961578942,7,12,India,Mobile,0.3581268737759554,0,0
7322,2,18.798656016455368,13,12,Brazil,Mobile,0.16240564039327599,5,0
7323,28,5.522573707454713,42,10,Brazil,Mobile,0.9383035645657652,0,0
7324,24,15.762146925027835,10,7,South Africa,Desktop,0.8007447783462386,5,0
7325,17,2.4230436107298328,36,1,South Africa,Desktop,0.2210109890218921,9,1
7326,16,8.758950343789177,16,2,Russia,Mobile,0.3326744277483319,1,0
7327,16,3.993473140949163,15,3,Russia,Mobile,0.9149117780819513,9,0
7328,14,8.34455794872259,43,4,Russia,Mobile,0.537279595807825,0,0
7329,7,5.1236645534999035,19,5,India,Desktop,0.5563342866058799,7,0
7330,21,8.719489822211973,21,4,South Africa,Desktop,0.6481444819513794,6,0
7331,11,9.515410509935545,35,10,South Africa,Desktop,0.7621638179077981,1,0
7332,24,7.410640210056531,15,3,Brazil,Desktop,0.9392855456643299,1,0
7333,1,13.819195090516324,48,1,South Africa,Mobile,0.802225073470025,4,0
7334,11,18.539336922660375,14,7,South Africa,Mobile,0.9345491984640214,3,1
7335,23,9.210716733894902,29,12,India,Desktop,0.8206097581522359,3,0
7336,21,5.462176816550386,5,10,Russia,Desktop,0.04643406061466637,8,0
7337,4,6.8730096475277005,49,6,India,Desktop,0.11753462053694197,0,0
7338,7,17.37201482293464,18,2,Germany,Mobile,0.884892925646334,9,0
7339,26,12.289515018862662,1,2,Brazil,Desktop,0.027696449045257032,8,0
7340,15,10.19019858152523,27,3,Brazil,Desktop,0.7941746488199306,2,0
7341,18,4.69346098716068,27,8,Brazil,Desktop,0.8498437319035123,7,0
7342,12,10.095091549828075,25,8,Russia,Desktop,0.4154645620824524,4,1
7343,17,7.01285606043296,41,10,Russia,Desktop,0.35485475282321977,9,0
7344,1,18.976936301360286,21,10,Russia,Mobile,0.19440421911804961,2,0
7345,11,17.913261969483163,14,10,Brazil,Desktop,0.04891887166236297,8,0
7346,28,3.510245752907564,20,12,Brazil,Desktop,0.7453829563109936,8,0
7347,1,11.299762806702372,28,10,Brazil,Mobile,0.07372708444738663,7,1
7348,15,6.051050219264098,21,11,Germany,Desktop,0.9446696280089208,2,0
7349,28,9.39398761143723,23,14,Germany,Desktop,0.2967434627750619,2,0
7350,21,17.783263968526214,11,12,Brazil,Desktop,0.7942443175942318,9,0
7351,10,11.495261357993806,2,8,Russia,Mobile,0.0596826510368107,9,1
7352,7,8.015875280673677,20,7,Russia,Desktop,0.536278684651872,2,0
7353,2,5.741990373889947,24,14,Germany,Mobile,0.349099537090549,5,0
7354,10,16.405847469316804,25,2,Germany,Mobile,0.03000110517813681,1,0
7355,24,13.241324276558249,37,1,Brazil,Desktop,0.6557993544091716,8,1
7356,4,10.425178287672162,22,6,Brazil,Mobile,0.9431627209084948,1,1
7357,12,5.914718369533604,24,11,Russia,Desktop,0.010752767203065727,9,1
7358,19,8.016434734828364,15,8,South Africa,Mobile,0.2704369261802404,7,0
7359,26,19.277181681293335,12,1,Russia,Mobile,0.7036057426975649,9,0
7360,11,11.361618876905018,46,3,Russia,Mobile,0.8712537240416298,3,0
7361,8,9.212587062378553,31,1,Brazil,Desktop,0.19077917350007811,3,1
7362,18,11.38559676226983,43,10,South Africa,Desktop,0.07071678453876884,4,1
7363,11,16.021793106192955,31,9,South Africa,Mobile,0.008641400337070837,0,0
7364,11,8.121960857051638,30,7,Brazil,Desktop,0.2152064216561842,3,0
7365,13,5.216710176786959,41,14,India,Mobile,0.07131729205424753,5,0
7366,3,12.52885013010286,20,8,Brazil,Desktop,0.35938208910259795,9,0
7367,12,13.97367386265921,8,9,Germany,Mobile,0.44012577495384686,1,0
7368,3,14.828924053253893,44,3,South Africa,Desktop,0.4799238058822062,2,0
7369,10,17.875776633790334,30,10,Brazil,Mobile,0.1423293102446076,3,0
7370,27,8.681134172404034,35,11,Russia,Desktop,0.4639880488265895,2,0
7371,17,3.3563881321200526,21,2,Russia,Desktop,0.009051641755863038,8,1
7372,22,19.25027450535696,47,6,Russia,Desktop,0.23942108812204566,5,0
7373,2,9.830214693874552,40,5,Brazil,Desktop,0.3690860493093199,4,1
7374,17,13.218635174116363,28,4,India,Desktop,0.1183515759435666,4,0
7375,16,13.993495816309261,39,6,Germany,Mobile,0.8140045973173174,1,0
7376,2,11.837246756621663,17,6,Russia,Mobile,0.20121239230815413,8,1
7377,28,5.6946355352528615,12,12,Brazil,Desktop,0.7548897116462678,1,0
7378,22,15.592574902090547,18,3,India,Desktop,0.4738930394558275,4,1
7379,20,16.46753553747347,47,14,South Africa,Mobile,0.4797430931451644,6,0
7380,6,11.953560548313916,28,2,South Africa,Desktop,0.6451943361056267,2,0
7381,28,10.794100890527147,3,9,Germany,Desktop,0.04427771163299876,7,1
7382,25,4.050887296303736,15,8,Brazil,Desktop,0.07875934000014284,4,0
7383,29,3.511129906996109,16,14,Brazil,Desktop,0.3268434897725141,9,0
7384,10,8.112167220143517,22,4,Russia,Mobile,0.4168225005017222,2,0
7385,28,7.595230799313079,49,6,India,Desktop,0.4299407971948197,2,1
7386,10,19.16581611733888,31,3,Germany,Mobile,0.676887130825468,2,0
7387,8,16.105209363981736,31,11,India,Mobile,0.0007050118361522362,2,0
7388,1,13.878637314663079,1,8,Germany,Mobile,0.9591050920796886,3,0
7389,13,11.317665602316891,11,3,Brazil,Mobile,0.17448741097694487,9,0
7390,24,5.0126155530797245,6,2,Brazil,Desktop,0.24863167630523675,0,1
7391,9,19.61222009931711,23,7,Germany,Mobile,0.9056271845251634,2,1
7392,22,8.75073256832378,9,14,India,Desktop,0.005491400869552243,9,1
7393,10,3.9246608440504067,16,3,South Africa,Desktop,0.9913060815589539,9,0
7394,15,10.88838012288343,38,13,South Africa,Mobile,0.03595733562710335,4,0
7395,5,17.731964209035496,44,9,Russia,Mobile,0.12054551949355963,7,0
7396,22,17.97123803199193,19,3,Russia,Desktop,0.24010671254888816,7,0
7397,16,2.1973864890160506,45,8,India,Desktop,0.4387216401129074,8,0
7398,13,17.953323405525197,13,2,Brazil,Mobile,0.5184515337155923,8,0
7399,22,6.8867159149974535,32,9,India,Mobile,0.10471847116866473,5,0
7400,25,2.7015025514316156,36,1,Germany,Desktop,0.07367389862102891,9,0
7401,20,17.260224866531736,9,12,South Africa,Mobile,0.03185903640576804,6,1
7402,18,17.54960160778775,46,3,Russia,Mobile,0.25675070067420314,3,0
7403,11,12.7321594371623,46,11,India,Desktop,0.9215329735952424,2,0
7404,27,12.33980763133445,49,14,India,Desktop,0.3898425188879031,2,0
7405,9,16.63616490718555,37,2,Germany,Desktop,0.7640073920945493,1,0
7406,16,16.153571948785036,31,13,Brazil,Desktop,0.19018819453895075,7,1
7407,2,18.021898521968673,31,14,Brazil,Desktop,0.06467922572660423,6,0
7408,26,11.949454056740663,19,13,South Africa,Desktop,0.5542797884836628,7,0
7409,25,19.417647669190558,2,12,Russia,Mobile,0.8220924003705019,5,0
7410,2,19.930642956800092,45,7,Brazil,Desktop,0.898459916663545,9,0
7411,12,4.097802979975387,32,5,Brazil,Desktop,0.5462046035351009,9,0
7412,8,17.2917876719742,43,8,Brazil,Desktop,0.294032284031031,4,0
7413,9,10.996800639474602,34,2,India,Mobile,0.10951174523726082,0,0
7414,12,8.976194089396978,1,8,Brazil,Mobile,0.6678228542386297,7,1
7415,26,13.03530157788887,21,7,Germany,Desktop,0.2804368171180852,1,0
7416,9,3.0073800307161265,3,12,South Africa,Desktop,0.8439624244481976,0,0
7417,10,11.116300137807437,27,11,Brazil,Mobile,0.605121118453288,8,0
7418,25,17.67603026048,44,5,Russia,Mobile,0.8588785633547259,7,0
7419,2,5.842307290501438,7,2,India,Desktop,0.5666530100051513,8,0
7420,16,9.675018105849652,33,10,Germany,Mobile,0.7717423627044433,4,0
7421,20,18.91065597886776,9,11,South Africa,Mobile,0.29430515091109866,2,1
7422,7,9.714149080502551,30,7,India,Mobile,0.5030587903825815,7,0
7423,28,8.45061738198317,18,10,Germany,Desktop,0.01940637290290992,3,0
7424,2,9.929659666220807,26,4,India,Mobile,0.6078317433235556,0,0
7425,1,11.350149797316014,20,4,South Africa,Mobile,0.5337393475604532,8,1
7426,19,13.37584419436644,38,8,South Africa,Desktop,0.7552823224302032,3,0
7427,28,16.412470416501158,41,6,Brazil,Mobile,0.7289559654860657,1,1
7428,4,10.137839703757656,31,9,Russia,Mobile,0.6276170018349079,9,1
7429,24,16.714656831622527,8,11,Brazil,Mobile,0.05668541362086732,2,0
7430,22,11.60697190433745,23,2,India,Desktop,0.9030097072610772,5,1
7431,27,8.092649186623598,25,5,Brazil,Desktop,0.018019190907296867,8,0
7432,2,13.843114906149456,47,6,South Africa,Desktop,0.8032676604225611,5,0
7433,25,14.919000585382845,1,8,South Africa,Mobile,0.47934635126746983,3,0
7434,14,12.044881561330776,46,4,South Africa,Mobile,0.8179935628896298,0,1
7435,2,3.0190695164250214,18,11,Brazil,Mobile,0.46506987371269193,1,0
7436,29,5.057891752894848,19,7,Germany,Desktop,0.646937805071814,6,0
7437,15,7.135358976024108,42,11,Brazil,Desktop,0.36326550578199623,2,1
7438,12,7.0872609071268755,6,7,Brazil,Mobile,0.7436787361363288,1,1
7439,5,14.12157440444367,17,4,Brazil,Desktop,0.25417617511449775,5,0
7440,28,2.3302759101253865,46,1,Brazil,Desktop,0.7193559118751524,3,0
7441,20,15.602271986891358,45,3,South Africa,Mobile,0.19338265107721497,0,1
7442,29,6.7761645465247975,8,2,Russia,Mobile,0.7221676836727254,8,1
7443,7,7.580393231889843,42,13,Brazil,Desktop,0.29367130524216745,8,0
7444,24,11.502376902990637,9,13,Brazil,Desktop,0.2786317720487361,4,0
7445,21,5.8866608169012355,37,12,Russia,Desktop,0.8114939374786067,7,0
7446,10,17.920483644359496,27,3,Brazil,Mobile,0.8136926366900664,5,0
7447,14,3.5366380278781753,36,5,Russia,Desktop,0.6914023695253565,6,0
7448,14,9.998882521419167,6,11,South Africa,Mobile,0.9239086307574367,5,0
7449,5,17.28960085018802,6,12,Germany,Desktop,0.15619369334506727,6,0
7450,18,13.085190099582244,45,1,Brazil,Desktop,0.26932132021310407,2,0
7451,24,7.261931285167402,4,5,Germany,Mobile,0.29401408662010176,2,0
7452,14,9.573683739976293,22,2,Brazil,Mobile,0.3052863374010121,9,0
7453,2,14.720498846165263,40,14,India,Desktop,0.32803198388430366,2,0
7454,26,19.51869338055019,27,4,India,Desktop,0.6970091771193366,9,0
7455,12,18.0764969308298,37,6,South Africa,Mobile,0.270758143325339,5,0
7456,22,8.163790550882782,2,9,Germany,Desktop,0.28592215485048145,0,0
7457,24,19.967561827181434,9,10,Germany,Mobile,0.5704145835159514,8,0
7458,6,2.063083943559049,11,6,Russia,Mobile,0.1933588550642822,8,0
7459,4,2.4973356045514716,20,10,Russia,Desktop,0.36488750654712254,3,0
7460,13,16.829129273081488,43,13,Brazil,Mobile,0.05794038861610584,1,1
7461,4,5.590328362994937,39,11,Russia,Mobile,0.952547108063007,6,0
7462,22,3.0938468311323355,14,12,Russia,Desktop,0.31730767709823626,6,0
7463,14,6.26866531825704,26,2,Germany,Desktop,0.8500421335810859,5,0
